Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Botswana,BWA,Age dependency ratio (% of working-age population),SP.POP.DPND,98.19031278,100.3767543,102.5051341,104.6243809,106.1374951,107.633313,109.7969015,112.0586867,114.2996381,116.3683968,118.024525,118.4378085,116.7929503,113.8073721,110.7433332,108.0415094,105.7149606,103.7062374,101.9203248,100.317908,98.94905971,97.96425255,97.60214173,97.56875308,97.48554571,97.37059679,97.23316324,96.99112673,96.47343432,95.58294542,94.33385533,92.77982423,90.88141323,88.75289307,86.58940212,84.35567106,81.99301323,79.60792143,77.35628958,75.27801035,73.34873109,71.56727471,69.88124316,68.30265057,66.90068203,65.69770801,64.66761322,63.72232317,62.81208786,61.97369368,61.29202402,60.83381882,60.56645636,60.34523779,60.11515039,59.8469882,59.49156139,59.10123673,58.74790751,58.42617157,58.02596777,57.49829171
Central African Republic,CAF,Age dependency ratio (% of working-age population),SP.POP.DPND,79.20892008,79.90859223,80.6645965,81.51341055,82.13573005,82.45505153,82.77954916,83.16045195,83.60332693,84.10416837,84.70327039,85.46458715,86.33093961,87.17944347,87.94488149,88.60902181,89.00303272,89.18233192,89.36806265,89.56828,89.76927018,89.95728508,90.11655992,90.23350923,90.36202563,90.58167858,90.90063404,91.33833211,91.86200154,92.37575881,92.92232002,93.43126203,93.72129044,93.78657635,93.66688031,93.5874675,93.47362923,93.16367633,92.76794526,92.30204704,91.77315573,91.40589296,90.98207883,90.66518118,90.64857257,90.5489602,90.81518168,91.3226877,91.64851599,91.95475047,92.43335028,93.67786995,95.8435256,98.27493028,101.5323442,103.7757429,103.8254546,103.8643206,103.8960025,103.5409786,102.7875878,102.76834
Canada,CAN,Age dependency ratio (% of working-age population),SP.POP.DPND,70.66279106,71.14598123,71.25185993,71.00372351,70.41975201,69.52839523,68.2829033,66.74458482,65.12387076,63.50818839,61.606363,59.60637558,57.85714773,56.18520978,54.53951967,53.01399543,51.6513643,50.42427331,49.28871501,48.25621695,47.41194007,46.82014689,46.45926319,46.24526034,46.12071337,46.04739879,46.04616397,46.19862096,46.42210396,46.64160778,46.9181901,47.24796629,47.56989427,47.77504131,47.81414132,47.74898973,47.61955138,47.43437813,47.17286717,46.79184778,46.34462617,45.896322,45.46660242,45.0746769,44.67374204,44.26640882,43.96370071,43.83612028,43.85425578,43.94937113,44.13587177,44.53577979,45.18392809,45.95404158,46.75493444,47.59164116,48.41410433,49.14805562,49.80165724,50.47738991,51.2556995,52.1020152
Central Europe and the Baltics,CEB,Age dependency ratio (% of working-age population),SP.POP.DPND,57.11981793,57.3059852,56.96240832,56.3753098,55.74891419,55.07996367,54.29065654,53.47520821,52.74060579,52.06767886,51.40133871,50.88098865,50.6727893,50.73467156,51.12439883,51.78488308,52.57421324,53.37639794,54.01398804,54.55055346,54.8259301,54.72068914,54.15795453,53.23610209,52.66675154,52.54829442,52.57238956,52.64153343,52.65795721,52.47813757,52.09558195,51.62977693,51.11360164,50.58645459,50.03931802,49.49990295,48.97347781,48.41998601,47.80863375,47.1338443,46.40902538,45.69392136,45.05190056,44.44268336,43.90481992,43.49048145,43.20813083,43.05598396,43.05436115,43.22110866,43.47030853,43.88856671,44.54812826,45.33447464,46.23714056,47.21984294,48.29875224,49.48063155,50.69460377,51.90579478,53.01095711,53.83936653
Switzerland,CHE,Age dependency ratio (% of working-age population),SP.POP.DPND,52.12558766,52.17678883,52.40674757,52.41862392,52.57785539,53.00850728,53.47312574,53.74478989,53.80521076,53.78803201,54.1404025,54.59816017,54.55296334,54.31950969,54.07878144,53.85227043,53.53244995,53.0373702,52.37997515,51.5391138,50.5630083,49.50646266,48.48895227,47.60246134,46.88442131,46.41614098,46.17148798,46.02659046,46.01828432,46.1217115,46.32210818,46.52870226,46.82581529,47.24108587,47.57400967,47.84768219,48.10765007,48.31498428,48.4408287,48.52669586,48.56014988,48.22786219,47.75068574,47.44747574,47.19142908,46.9721765,46.81806741,46.71373894,46.64517646,46.73922559,46.95992258,47.25403281,47.59224999,47.9400745,48.30342054,48.64925353,49.02314847,49.50178983,50.05430755,50.59279812,51.02450963,51.58641042
Channel Islands,CHI,Age dependency ratio (% of working-age population),SP.POP.DPND,53.2521124,53.16473286,53.12564501,53.02413591,52.91227503,52.96523245,53.18461254,53.50126142,53.91906435,54.37033222,54.88710255,55.36577301,55.4538924,55.06110703,54.31515778,53.2723767,52.50390109,52.1819615,51.74905802,51.01939569,50.07973921,49.02647478,47.93640286,46.88895872,45.98780434,45.26909344,44.75919463,44.46529478,44.27467326,44.16716715,44.13962786,44.38993044,44.90918367,45.36845009,45.7109836,45.90954218,46.09454873,46.26812443,46.34173567,46.34025567,46.21251761,46.21068018,46.34454366,46.37807008,46.33759676,46.17174547,45.81134754,45.38717727,45.09326921,44.94168676,44.84295827,45.19075963,45.91516646,46.40749835,46.77734197,47.07909389,47.39547697,47.63160011,47.31932884,46.70199777,46.21043817,45.96177741
Chile,CHL,Age dependency ratio (% of working-age population),SP.POP.DPND,75.15286954,75.4701434,75.61905566,75.56982578,75.38470161,75.0765856,74.62160054,74.11191195,73.57125837,72.94192763,72.17509456,71.26967365,70.2731079,69.23942558,68.14421422,67.00816948,65.85034976,64.70105404,63.60810902,62.51211006,61.42721248,60.43728952,59.52857533,58.66193404,57.88405949,57.23793637,56.7167078,56.30490068,56.00033136,55.83420062,55.78488607,55.8137539,55.85838205,55.85175008,55.79155354,55.64638265,55.39594727,55.05234707,54.59876616,54.02195403,53.36402785,52.64696963,51.86736752,51.00780981,50.06160614,49.07822581,48.11847029,47.25508337,46.54239977,45.97088793,45.50122358,45.14489495,44.91211108,44.81595559,44.83744476,44.95059547,45.05218633,44.99015853,44.86530276,44.82651839,44.95789493,45.21817087
China,CHN,Age dependency ratio (% of working-age population),SP.POP.DPND,79.57177375,78.1570038,78.05306312,79.88139525,81.57569986,82.2316812,82.4103912,81.78308475,81.16693428,80.96197913,80.52402718,80.18820813,79.48117708,78.83123852,79.0641232,79.50648083,79.76281584,78.43501146,74.76929257,71.0570896,68.10963562,65.52560722,63.58033919,61.37640717,58.80794596,56.5788833,54.79317047,53.58566845,52.64233564,52.0063539,51.93035474,51.86289838,51.60332978,51.39483878,51.00996198,50.42039376,49.63935735,48.58040239,47.63393163,46.83160748,45.88855611,44.72739413,43.28138459,41.8422264,40.46390375,39.03198879,38.00775922,37.51348937,37.22402322,37.1039605,37.11989068,37.27426742,37.65673228,38.2125459,38.877396,39.61921772,40.45789746,41.54489168,42.59355639,43.43832775,44.14078324,44.54590463
Cote d'Ivoire,CIV,Age dependency ratio (% of working-age population),SP.POP.DPND,83.41915765,83.64639893,84.0004289,84.65147501,85.46516419,86.24532095,87.02588865,87.8182567,88.60562123,89.29349602,89.77641938,90.05089189,90.20148052,90.36631085,90.63257926,90.96060639,90.20904197,88.95259585,88.64363188,89.18865781,90.46809793,92.26175955,94.38669186,96.70707101,99.12235462,101.5114662,103.7565982,104.7414355,102.2485773,99.61395239,98.85127266,97.86532782,96.5701958,95.10987528,93.61455538,92.20033516,90.97698416,90.00889986,89.54529064,89.84245739,90.73201319,91.91779264,92.68261563,92.67957064,92.24940117,91.56310898,90.74751384,89.83331333,88.88231429,87.94189531,86.97295112,86.66585985,86.86747917,86.76777502,86.1620005,85.17832782,84.21008707,83.28234211,82.30973977,81.28396706,80.24255358,79.21473505
Cameroon,CMR,Age dependency ratio (% of working-age population),SP.POP.DPND,75.04018913,76.26027663,77.27233075,78.20569311,79.49701366,80.80933356,81.96315277,83.13059,84.29455038,85.42967886,86.5349576,87.61713066,88.6422927,89.5898376,90.45410194,91.22658854,92.09661124,93.07724329,93.82570563,94.45589052,94.49812108,94.27863576,95.6909847,97.49068292,98.11904433,98.44221633,98.7479681,99.05418829,99.4010873,99.72033589,99.91056027,100.0091023,99.98885342,99.78426042,99.40356758,98.85124665,98.07471594,97.0869371,96.09214329,95.23174897,94.40980763,93.51287159,92.56424522,91.71173338,91.0055164,90.40021012,89.87039938,89.34300748,88.83265378,88.40052766,88.04783093,87.76561922,87.49263675,87.14206658,86.39762664,85.55567211,85.03840629,84.70461338,84.30102084,83.71016388,83.02331189,82.25609855
"Congo, Dem. Rep.",COD,Age dependency ratio (% of working-age population),SP.POP.DPND,85.03683705,84.55298434,84.14158429,83.95107154,84.04286155,84.28843012,84.59805045,84.93078,85.27975075,85.70015384,86.20049583,86.8695866,87.61942837,88.26744361,88.85056088,89.40102756,89.95698005,90.4635763,90.12028648,89.31649556,89.14729747,89.35140597,89.56054054,89.75356521,89.73084946,89.74763238,89.96562909,90.14288715,90.30677461,90.47443795,90.48980715,90.57546188,91.11921877,91.43141651,89.80877143,89.23553433,91.63541243,94.24784159,95.55610161,96.02689233,96.36360133,96.44931909,96.44644304,96.61774237,96.74939789,96.73061584,96.70506318,96.72844219,96.88159359,97.13158174,97.14628509,96.94534244,96.98607261,97.12530425,97.22797684,97.34418617,97.30431459,97.29973444,97.53126505,97.85242916,97.99879192,97.97042677
"Congo, Rep.",COG,Age dependency ratio (% of working-age population),SP.POP.DPND,85.22294625,86.14661418,87.12693566,87.94246914,88.61349323,89.32266881,90.01024919,90.68297966,91.35149831,92.02317821,92.68335407,93.33354812,93.98686357,94.604667,95.17195555,95.74605722,96.24829725,96.58161708,96.71157737,96.55650366,96.11470622,95.4831374,94.79397001,94.0485576,93.47894796,93.18399796,92.92093087,92.60081241,92.23742773,91.73312191,91.08021987,90.39226158,89.77965311,89.07275839,88.4250615,87.94408094,87.44240988,87.63632828,87.63409778,86.734824,84.3571505,82.31304103,82.06396478,81.43126422,80.26985938,79.12892584,78.07288553,77.32730519,77.19783529,76.63792013,76.20527851,76.75288106,77.64819133,78.74734918,79.64980926,80.34268202,80.71442981,80.74747499,80.58370909,80.19873593,79.59633939,78.82370173
Colombia,COL,Age dependency ratio (% of working-age population),SP.POP.DPND,99.48842561,100.1907343,100.7628402,101.2306306,101.4017484,101.1724722,100.7090656,100.0036394,99.01426743,97.76775159,96.27593818,94.62500744,92.81832356,90.84695784,88.8205764,86.80148179,84.84922881,82.91398332,80.99122261,79.15259281,77.38876013,75.75073849,74.25757293,72.87365952,71.64624891,70.59829641,69.72133448,68.99385393,68.3453559,67.74311641,67.15541128,66.58729987,65.99779335,65.33389128,64.58490197,63.7775782,62.94315881,62.06462073,61.16730852,60.26525798,59.34937972,58.40848793,57.43507776,56.43978179,55.42017288,54.38486389,53.33341626,52.28011851,51.25989983,50.28086404,49.36044549,48.51797354,47.76179964,47.08178307,46.49315649,45.99654527,45.53381788,44.99161552,44.40485472,43.95131836,43.66716432,43.50430873
Comoros,COM,Age dependency ratio (% of working-age population),SP.POP.DPND,81.22471377,82.5909889,84.17238055,86.02049823,87.9812969,89.56563919,90.76394626,91.81260047,92.63940894,93.23677035,93.64687458,93.95022505,94.21200658,94.46886015,94.76109924,95.10014979,95.52104419,96.04881609,96.6787806,97.39085652,98.09344531,98.86325526,99.88538583,100.9768458,101.8821048,102.559692,102.9810882,103.1556964,103.1083106,102.8685949,102.5649579,102.3623128,102.2728288,102.1977734,101.9405964,101.4047037,100.6380958,99.67540041,98.54542096,98.23732311,98.91861043,99.72069585,100.461849,99.86748652,97.84033307,95.73058569,93.77425547,91.86179957,89.93750924,87.99592695,86.08287193,84.26312186,82.56915478,81.02997093,79.67470067,78.49720478,77.45542402,76.58761531,75.9792265,75.46445724,74.83934772,74.11625339
Cabo Verde,CPV,Age dependency ratio (% of working-age population),SP.POP.DPND,91.46457181,94.26752168,97.01387653,99.36569342,101.272204,102.5652939,103.2186075,103.3992477,103.1749862,102.5938507,101.8097132,101.5083691,101.9362388,102.465251,102.7896159,103.8707819,105.5874376,106.855076,107.6349659,107.923054,107.8600961,107.5466219,107.106454,106.7599563,106.5669565,106.5550856,106.7035718,106.9684488,107.3103311,107.5882895,107.9474089,108.0392277,107.3207404,105.946304,104.0644624,101.7814838,99.23760938,96.5909039,93.89953839,91.18907702,88.40042264,85.54272039,82.71537728,79.91912635,77.15120999,74.42795508,71.75711546,69.12694557,66.5522238,64.06419528,61.63567067,59.43211182,57.44902985,55.56704833,53.85889778,52.34687121,51.14974109,50.28170138,49.50727248,48.7280141,47.95402719,47.17614045
Costa Rica,CRI,Age dependency ratio (% of working-age population),SP.POP.DPND,95.45899331,96.12260666,96.51350232,96.58769824,96.33839375,95.92463422,95.33219452,94.41017004,93.11546357,91.53863613,89.77608697,87.81921122,85.68304652,83.40482133,81.08605797,78.80653401,76.6381172,74.6489373,72.87835044,71.35711014,70.07715208,69.0363771,68.25818887,67.80113137,67.60058556,67.56580439,67.66669532,67.82588686,67.98880396,68.06563018,67.98623027,67.70472614,67.2005911,66.50679523,65.6256616,64.59328204,63.44706393,62.19967269,60.85263128,59.44925977,58.0479586,56.66357711,55.30414217,53.98312755,52.72619929,51.54762762,50.47601896,49.53746318,48.7362647,48.04197749,47.4197998,46.89558886,46.46911685,46.12318114,45.83231482,45.55645023,45.33246539,45.22339782,45.20702239,45.2014016,45.17744834,45.09311486
Caribbean small states,CSS,Age dependency ratio (% of working-age population),SP.POP.DPND,89.96733575,91.44399133,92.86907338,94.31109266,95.85366791,97.30467221,98.54348801,99.68148095,100.5890786,101.0197159,100.6607075,99.52472691,97.95233218,96.10742872,94.11931888,91.94666104,89.70829471,87.66829614,85.7826032,83.9724383,82.22062001,80.48390548,78.83761877,77.43185693,76.26589303,75.27348891,74.36883041,73.48252981,72.6166724,71.79761361,70.96938918,70.0876033,69.23878507,68.42008169,67.55387151,66.54776678,65.35714463,64.08523181,62.79155212,61.45419249,60.02871628,58.55198889,57.12449873,55.77059243,54.53287299,53.44648023,52.42807192,51.39455833,50.38946128,49.46778432,48.53992353,47.66005202,46.89895912,46.20907443,45.58744742,45.12401245,44.81362336,44.53075761,44.0638993,43.76575081,43.6823524,43.45431008
Cuba,CUB,Age dependency ratio (% of working-age population),SP.POP.DPND,67.37085888,67.85608102,68.60445186,69.58389166,70.59495807,71.4855009,72.35530223,73.23426598,74.03575206,74.70764389,75.22566911,75.66693208,75.96875228,76.01577151,75.75938579,75.08297957,73.90014862,72.16514461,69.91762214,67.31170159,64.52313723,61.46397925,58.50587002,56.01486554,53.79228565,51.74068946,49.8344652,48.15527359,46.83504369,45.90671505,45.33584707,44.9977013,44.78506488,44.6888357,44.78232995,45.05273322,45.37849359,45.5504988,45.49512349,45.35066305,45.15734432,44.96457785,44.78293223,44.51976917,44.15285736,43.77772593,43.4571412,43.28336842,43.30024365,43.45436464,43.68852022,43.96041325,44.20521933,44.38226019,44.48383358,44.58238124,44.69834599,44.83791919,45.11252383,45.46396621,45.79882168,45.9209595
Curacao,CUW,Age dependency ratio (% of working-age population),SP.POP.DPND,84.9164494,85.29264853,84.96262261,84.5736128,84.20237124,83.87276558,83.54707454,83.17796666,82.68336827,81.97493363,80.99162186,79.67913787,77.88241528,75.62491781,73.17084559,70.67306042,68.19855218,65.79659663,63.5025957,61.36710905,59.43931675,57.76518167,56.36009459,55.22967436,54.41998496,53.92392049,53.70256637,53.65581471,53.7084715,53.87144742,54.10704822,54.37566816,54.63600709,54.79237511,54.84679129,54.86283757,54.82280236,54.72472862,54.59652652,54.45320808,54.24679949,53.89670018,53.32811184,52.57909654,51.7888855,51.03740358,50.53931914,50.39986636,50.46000248,50.61494117,50.84601339,51.07725593,51.24105012,51.43141231,51.67277927,51.87951854,51.93650914,51.76278863,47.72756773,45.71082174,46.97228388,47.01756079
Cayman Islands,CYM,Age dependency ratio (% of working-age population),SP.POP.DPND,75.62189055,77.01621178,78.69618197,80.53044002,82.23723425,83.35943618,84.1385948,84.5325779,84.6965211,84.60562103,83.02345786,80.01619433,76.74069628,73.57700893,70.34151409,67.23657087,64.38480782,61.74834154,59.21132457,56.75727412,54.70417948,52.98188653,51.23546512,49.526356,47.89721317,46.3905488,44.95167189,43.59054138,42.40622957,41.32311187,40.14107258,38.87336821,37.72452214,36.79129286,36.04988525,35.43911805,34.92345328,34.49514233,34.12225933,33.77113316,33.65912844,33.63932292,33.45487694,33.20578231,32.90485414,32.54382481,32.15196818,31.77004539,31.39376494,31.111665,31.01785671,31.04661597,31.06818496,31.01298584,30.98238438,31.07596299,31.25105414,31.50905932,31.8131031,32.10155204,32.30663391,32.64289052
Cyprus,CYP,Age dependency ratio (% of working-age population),SP.POP.DPND,73.54197777,73.48173946,72.43016391,71.3261669,70.25468498,69.27521052,68.3973492,67.57587974,66.73485959,65.81116689,64.79210813,63.69245541,62.53441452,61.28236714,60.49555323,59.77675221,58.35743345,56.76133297,55.32972599,54.14091386,53.22705066,52.58327819,52.41063024,52.75562839,53.13829255,53.27214986,53.22275487,53.0722055,52.9056405,52.76176668,52.62727973,52.45870674,52.34305243,52.49488137,52.57029186,52.19606459,51.49801,50.60133406,49.59895847,48.54974248,47.48475361,46.50363667,45.75336042,45.06551042,44.22802743,43.28270156,42.29875759,41.36189337,40.53809963,39.86385942,39.36469047,39.19632014,39.3663081,39.65846764,40.02743455,40.48622566,41.00917593,41.54837032,42.07067457,42.60452194,43.18538916,43.80667167
Czechia,CZE,Age dependency ratio (% of working-age population),SP.POP.DPND,53.82447874,53.22843136,52.25613598,51.53160652,51.26148381,51.10398908,50.85026302,50.58482316,50.36712745,50.21384788,50.12531672,50.2018141,50.60722862,51.44083961,52.75958645,54.29678871,55.72538771,56.96169608,57.91461251,58.44886899,58.36588631,57.64681701,56.62125763,55.50795656,54.68311055,54.37257531,54.23818345,53.98974773,53.47334037,52.5757462,51.45482066,50.40442632,49.42906584,48.47997052,47.53757012,46.68803797,45.99129168,45.33221402,44.67760577,43.9957344,43.279586,42.55619829,41.86885266,41.21651527,40.69213449,40.38013603,40.24909753,40.36845597,40.82616937,41.60132502,42.58085198,43.87329224,45.46800663,47.07692523,48.602169,50.06018167,51.4955955,52.90759215,54.24439036,55.48237202,56.55996115,57.37010955
